date,payment,vendor,invoice,amount_cents
2026-08-11,3411,VND9D61E9CC36,4924,8750
2026-08-11,3411,VND9D61E9CC36,4930,8750
2026-08-11,3411,VND9D61E9CC36,4931,8750
2026-08-11,3411,VND9D61E9CC36,4934,8750
2026-08-11,3411,VND9D61E9CC36,4940,8750
2026-08-11,3411,VND9D61E9CC36,4954,8750
2026-08-11,3411,VND9D61E9CC36,4956,8750
2026-08-11,3411,VND9D61E9CC36,4959,8750
2026-08-11,3411,VND9D61E9CC36,4965,8750
2026-08-11,3411,VND9D61E9CC36,4974,8750
2026-08-11,3411,VND9D61E9CC36,4991,8750
2026-08-11,3411,VND9D61E9CC36,6497,8750
2026-08-11,3411,VND9D61E9CC36,6502,8750
2026-08-11,3411,VND9D61E9CC36,6503,8750
2026-08-11,3411,VND9D61E9CC36,6527,8750
2026-08-11,3411,VND9D61E9CC36,6549,8750
2026-08-11,3411,VND9D61E9CC36,6559,8750
2026-08-11,3411,VND9D61E9CC36,6635,8750
2026-08-11,3411,VND9D61E9CC36,6647,8750
2026-08-11,3411,VND9D61E9CC36,6648,8750
2026-08-11,3411,VND9D61E9CC36,6649,8750
2026-08-11,3411,VND9D61E9CC36,6652,9746
2026-08-11,3411,VND9D61E9CC36,6653,8750
2026-08-11,3411,VND9D61E9CC36,6654,8750
2026-08-11,3411,VND9D61E9CC36,6655,8750
2026-08-11,3411,VND9D61E9CC36,6656,8750
2026-08-11,3411,VND9D61E9CC36,6701,8750
2026-08-11,3411,VND9D61E9CC36,6712,8750
2026-08-11,3411,VND9D61E9CC36,6717,8750
2026-08-11,3411,VND9D61E9CC36,6718,8750
2026-08-11,3411,VND9D61E9CC36,6797,8750
2026-08-11,3411,VND9D61E9CC36,6801,8750
2026-08-11,3411,VND9D61E9CC36,6802,8750
2026-08-11,3411,VND9D61E9CC36,6807,8750
2026-08-11,3411,VND9D61E9CC36,6810,8750
2026-08-11,3411,VND9D61E9CC36,6817,8750
2026-08-11,3411,VND9D61E9CC36,6819,8750
2026-08-11,3411,VND9D61E9CC36,6822,8750
2026-08-11,3411,VND9D61E9CC36,6827,8750
2026-08-11,3411,VND9D61E9CC36,6828,8750
2026-08-11,3411,VND9D61E9CC36,6858,8750
2026-08-11,3411,VND9D61E9CC36,6891,8750
2026-08-11,3411,VND9D61E9CC36,6905,8750
2026-08-11,3411,VND9D61E9CC36,6924,8750
2026-08-11,3411,VND9D61E9CC36,6925,8750
2026-08-11,3411,VND9D61E9CC36,6938,8750
2026-08-11,3411,VND9D61E9CC36,6941,8750
2026-08-11,3411,VND9D61E9CC36,6953,8750
2026-08-11,3411,VND9D61E9CC36,6968,8750
2026-08-11,3411,VND9D61E9CC36,6969,8750
2026-08-11,3411,VND9D61E9CC36,6982,8750
2026-08-11,3411,VND9D61E9CC36,6995,8750
2026-08-11,3411,VND9D61E9CC36,6996,8750
2026-08-11,3411,VND9D61E9CC36,6999,9995
2026-08-11,3411,VND9D61E9CC36,78630,8750
2026-08-11,3411,VND9D61E9CC36,78631,8750
2026-08-11,3411,VND9D61E9CC36,80302,8750
2026-08-11,3411,VND9D61E9CC36,80336,45000
2026-08-11,3412,VND038283E7E9,57959691,4922
2026-08-11,3413,VND82442A5FB9,980097298 72126,9422291
2026-08-11,3416,VND1938246EAA,6305,350000
2026-08-11,3417,VND122EEFF80B,26-0319,9700
2026-08-11,3417,VND122EEFF80B,26-0319A,12105
2026-08-11,3417,VND122EEFF80B,26-0326,523985
2026-08-11,3418,VND73B5836E2C,7-29-26,14500
2026-08-11,3419,VND03758085BE,216264130,2418
2026-08-11,3420,VNDB0DE02BD22,560302,3239
2026-08-11,3420,VNDB0DE02BD22,561083,4668
2026-08-11,3420,VNDB0DE02BD22,561103,1500
2026-08-11,3420,VNDB0DE02BD22,561370,2476
2026-08-11,3420,VNDB0DE02BD22,561395,1500
2026-08-11,3421,VND4A591C435A,2701,36535
2026-08-11,3421,VND4A591C435A,2708,82197
2026-08-11,3421,VND4A591C435A,2709,82304
2026-08-11,3421,VND4A591C435A,2710,123556
2026-08-11,3421,VND4A591C435A,2711,36535
2026-08-11,3421,VND4A591C435A,2712,23658
2026-08-11,3422,VND4106D61AB9,19_1712,48212
2026-08-11,3422,VND4106D61AB9,20_1726,96423
2026-08-11,3424,VND56DBCD98D3,SCOPE I/II-EL-8/1/26,20000
2026-08-11,3425,VNDD76072DB71,80326,48997
2026-08-11,3426,VND08896AC24C,Draw 250,440000
2026-08-11,3427,VNDC2C8896EE0,BSOA 7-29-26,108000
2026-08-11,3428,VND318CF58D69,419067-0,918296
2026-08-11,3431,VNDA7A8E15E22,C260512416280,350000
2026-08-11,3431,VNDA7A8E15E22,N260512416261,108000
2026-08-11,3432,VNDCD964B6B36,261544037,28791
2026-08-11,3433,VNDF36E0A9749,25141,301700
2026-08-11,3436,VNDE0FD40503B,14039403,378513
2026-08-11,3438,VNDD142EF3A0D,EBR07262026,20000
2026-08-11,3439,VND689E664DE3,64948,109800
2026-08-11,3440,VND971B7062AA,072926BOSSIER,10000
2026-08-11,3441,VND9B9E2DD02C,1007908-36886,14365
2026-08-11,3442,VND9DF0B9A8D2,1120,130000
2026-08-11,3443,VNDE10743BDAE,7616,415000
2026-08-11,3444,VNDCEB70A75B1,INV077,100000
2026-08-11,3445,VND887D83EC9C,June 29-July 10,250588
2026-08-11,3446,VNDF0780E0388,Draw 486,90000
2026-08-11,3446,VNDF0780E0388,Draw 523,44796
2026-08-11,3446,VNDF0780E0388,Draw 524,237380
2026-08-11,3446,VNDF0780E0388,Draw 525,40659
2026-08-11,3446,VNDF0780E0388,Draw 526,110497
2026-08-11,3446,VNDF0780E0388,Draw 527,54651
2026-08-11,3446,VNDF0780E0388,Draw 547,2500000
2026-08-11,3446,VNDF0780E0388,Draw 548,114285
2026-08-11,3446,VNDF0780E0388,Draw 553,300000
2026-08-11,3447,VNDCE0D49871A,UNIT P1730,787343
2026-08-11,3447,VNDCE0D49871A,UNIT P2073,10570
2026-08-11,3447,VNDCE0D49871A,UNIT P2106 bravo,145512
2026-08-11,3447,VNDCE0D49871A,UNIT P2134,989398
2026-08-11,3448,VND931BDFA01B,66416,1100000
2026-08-11,3448,VND931BDFA01B,67284,420000
2026-08-11,3449,VND6DEB672106,2232,460381
2026-08-11,3450,VND7545252416,2026-07-014,100000
2026-08-11,3451,VND481AFE921F,J. POULLARD SETT.,750000
2026-08-11,3452,VND960ABB710F,5663,7250
2026-08-11,3453,VND837F42E078,2760087,68450
2026-08-11,3454,VND7F492D31A3,28002799-1,7950
2026-08-11,3455,VND5D1FD0A83A,300026068,334689
2026-08-11,3456,VNDAC63C945ED,Deirdre 6/27 electio,4314
2026-08-11,3636,VND6E8879BB31,PEBR4A2607FG5VF-0001,391010
2026-08-11,3637,VND6E8879BB31,T1194519-FINAL,9000
2026-08-11,3638,VND6E8879BB31,T1195023-FINAL,9250
2026-08-11,3639,VND6E8879BB31,T1195031-FINAL,9000
2026-08-11,3640,VND6E8879BB31,PEBR4A2607FG5VF0001,212434
2026-08-11,3641,VND08C636DE10,0530pk07292026,60000
2026-08-11,7317,VND6419D861E2,10941621056,33195
2026-08-11,7317,VND6419D861E2,10941621068,6749
2026-08-11,7317,VND6419D861E2,10941621070,26952
2026-08-11,7317,VND6419D861E2,10941621289,33622
2026-08-11,7317,VND6419D861E2,13486618211,19417
2026-08-11,7317,VND6419D861E2,13486620970,17521
2026-08-11,7318,VNDCB65AFB842,201115A,27209
2026-08-11,7318,VNDCB65AFB842,201760,255559
2026-08-11,7319,VND78FD06F489,8871,18849
2026-08-11,7320,VNDCE2D91D09C,IGT-2026-08072026,182677331
2026-08-11,7321,VND45EAEDDBC2,CR/CN/7/25-8/7/26,290320
2026-08-11,7322,VND291C15549B,262130000005,77062566
2026-08-11,7323,VNDD087CCE418,302079,32600
2026-08-11,7324,VNDAC0EDAD3E7,26-0870,2769231
2026-08-11,7325,VND9482CE1F7B,6148069891,164047
2026-08-11,7325,VND9482CE1F7B,6149325671,36270
2026-08-11,7325,VND9482CE1F7B,6149644667,4305
2026-08-11,7325,VND9482CE1F7B,619000082758,127113
2026-08-11,7326,VND9482CE1F7B,6147716095,32179
2026-08-11,7327,VND9482CE1F7B,6149418924,5213
2026-08-11,7327,VND9482CE1F7B,6149433422,33332
2026-08-11,7328,VND9482CE1F7B,6148842990,10007
2026-08-11,7329,VND9482CE1F7B,6149341747,1083827
2026-08-11,7330,VND461E8AD674,55933,15156
2026-08-11,7330,VND461E8AD674,55934,66825
2026-08-11,7330,VND461E8AD674,55944,30312
2026-08-11,7330,VND461E8AD674,55958,46352
2026-08-11,7330,VND461E8AD674,55967,10609
2026-08-11,7330,VND461E8AD674,56000,41300
2026-08-11,7330,VND461E8AD674,56017,12377
2026-08-11,7330,VND461E8AD674,56030,30691
2026-08-11,7330,VND461E8AD674,56043,58224
2026-08-11,7330,VND461E8AD674,56072,33470
2026-08-11,7330,VND461E8AD674,56083,20208
2026-08-11,7330,VND461E8AD674,56096,25513
2026-08-11,7330,VND461E8AD674,56117,42058
2026-08-11,7330,VND461E8AD674,56138,27912
2026-08-11,7330,VND461E8AD674,56147,22860
2026-08-11,7330,VND461E8AD674,56162,44836
2026-08-11,7331,VND5D43C48DED,072026,305000
2026-08-11,7332,VND199F2C0A05,09507010,4210305
2026-08-11,7333,VNDADEDE9CC9A,SASAP-EW-08.1.2026,30000
2026-08-11,7334,VND77BA284042,81898,50000
2026-08-11,7334,VND77BA284042,81907,50000
2026-08-11,7334,VND77BA284042,81916,50000
2026-08-11,7335,VND6C76791EA0,399132616189,169532
2026-08-11,7336,VND51DD14F44B,072726,5182200
2026-08-11,7337,VND29AC32CCDB,08-01-2026,25000000
2026-08-11,7338,VND5AB7B02F1F,1204182,14321940
2026-08-11,7339,VNDC3D6FED9D4,2125,100000
2026-08-11,7341,VNDE9FF3C2866,4.287328,106300
2026-08-11,7341,VNDE9FF3C2866,4.287328.RMIS,7708
2026-08-11,7341,VNDE9FF3C2866,4.291924.ADM FEE,106300
2026-08-11,7341,VNDE9FF3C2866,4.291924.RMIS,7708
2026-08-11,7341,VNDE9FF3C2866,4.296934.FEES,106300
2026-08-11,7341,VNDE9FF3C2866,4.296934.RMIS,7708
2026-08-11,7341,VNDE9FF3C2866,4.301095.ADMIN FEE,106300
2026-08-11,7341,VNDE9FF3C2866,4.301095.RMIS,7708
2026-08-11,7341,VNDE9FF3C2866,4.301095.WC,2463000
2026-08-11,7341,VNDE9FF3C2866,4.306055.FEES,106300
2026-08-11,7341,VNDE9FF3C2866,4.306055.RMIS,7708
2026-08-11,7341,VNDE9FF3C2866,4.306055.WC,1910000
2026-08-11,7341,VNDE9FF3C2866,4.309122.FEES,109492
2026-08-11,7341,VNDE9FF3C2866,4.309122.RMIS,7942
2026-08-11,7342,VND070B145A18,1030005024,212695
2026-08-11,7343,VND3B0E6AB012,June 2026,2900000
2026-08-11,7344,VNDD463BC9E0E,26-30-074462,217727
2026-08-11,7345,VNDE6A23FABFB,CR/LD/7.25-8.7.26,290320
2026-08-11,7346,VNDD9C9A5C4D7,July 2026,1809375
2026-08-11,7347,VNDF5B14A47CA,1000,486860
2026-08-11,7347,VNDF5B14A47CA,997,500598
2026-08-11,7347,VNDF5B14A47CA,998,486860
2026-08-11,7347,VNDF5B14A47CA,999,486860
2026-08-11,7348,VNDBF39174C07,9200,818125
2026-08-11,7349,VND2B601CD19C,15,200000
2026-08-11,7350,VNDCA11772E7F,Medine 07/26,60000
2026-08-11,7351,VND6595524291,CR/MD/7.25.26-8.7.26,290320
2026-08-13,3688,VNDAD371834F3,402341,41400
2026-08-13,3688,VNDAD371834F3,402853,13500
2026-08-13,3688,VNDAD371834F3,403476,23400
2026-08-13,3688,VNDAD371834F3,405393,47800
2026-08-13,3688,VNDAD371834F3,405540,18000
2026-08-13,3689,VND608BF9B3D8,182974,170580
2026-08-13,3689,VND608BF9B3D8,197372,99780
2026-08-13,3689,VND608BF9B3D8,197414,223696
2026-08-13,3689,VND608BF9B3D8,199319,63798
2026-08-13,3690,VNDF33010716A,48187,257115
2026-08-13,3690,VNDF33010716A,48239,227050
2026-08-13,3692,VND17C258526A,9301144,77000
2026-08-13,3693,VND1D18AA97DE,INVP502227374,238434
2026-08-13,3694,VNDC70091CD9E,1603,763625
2026-08-13,3694,VNDC70091CD9E,1626,162910
2026-08-13,3695,VNDF460B5EC7F,16311-M,148550
2026-08-13,3695,VNDF460B5EC7F,42316-R,600000
2026-08-13,3696,VNDFA0267DB49,15834,14780
2026-08-13,3696,VNDFA0267DB49,15907,124800
2026-08-13,3697,VNDC238B44546,68037,415000
2026-08-13,3697,VNDC238B44546,71652,305000
2026-08-13,3697,VNDC238B44546,71891,550000
2026-08-13,3697,VNDC238B44546,72076,380000
2026-08-13,3697,VNDC238B44546,72257,550000
2026-08-13,3698,VND2AA75DBF85,14389,143095
2026-08-13,3699,VND194891F3F9,0155951,15750
2026-08-13,3702,VND314B84DB92,436879 7/15/2026,38364
2026-08-13,3703,VND314B84DB92,IN262626,30033
2026-08-13,3703,VND314B84DB92,IN262991,150000
2026-08-13,3706,VND0E9273449A,4274492299,1528
2026-08-13,3706,VND0E9273449A,4275318269,1528
2026-08-13,3706,VND0E9273449A,4275437760,3052
2026-08-13,3706,VND0E9273449A,4275971481,1528
2026-08-13,3706,VND0E9273449A,4276178330,3052
2026-08-13,3706,VND0E9273449A,4276737631,1528
2026-08-13,3706,VND0E9273449A,4276853188,3052
2026-08-13,3706,VND0E9273449A,4277564882,1528
2026-08-13,3706,VND0E9273449A,4277633809,3052
2026-08-13,3706,VND0E9273449A,4277987110,7770
2026-08-13,3706,VND0E9273449A,4278246865,23352
2026-08-13,3706,VND0E9273449A,9366404765,15000
2026-08-13,3706,VND0E9273449A,9373191006,13950
2026-08-13,3706,VND0E9273449A,9373191104,12500
2026-08-13,3706,VND0E9273449A,9373191275,15000
2026-08-13,3706,VND0E9273449A,9373191344,12500
2026-08-13,3706,VND0E9273449A,9373191414,15000
2026-08-13,3706,VND0E9273449A,9373191475,15000
2026-08-13,3706,VND0E9273449A,9373191737,15000
2026-08-13,3706,VND0E9273449A,9373222618,15000
2026-08-13,3706,VND0E9273449A,9373222634,12000
2026-08-13,3706,VND0E9273449A,9373222637,15000
2026-08-13,3706,VND0E9273449A,9373222639,15000
2026-08-13,3706,VND0E9273449A,9373222641,15000
2026-08-13,3706,VND0E9273449A,9373387975,15000
2026-08-13,3706,VND0E9273449A,9373649159,15000
2026-08-13,3706,VND0E9273449A,9373649169,15000
2026-08-13,3707,VND0E9273449A,9371850886,15000
2026-08-13,3708,VND0E9273449A,9371850560,15000
2026-08-13,3709,VND0E9273449A,9373388141,15000
2026-08-13,3710,VND0E9273449A,9371632986,27500
2026-08-13,3711,VND0E9273449A,9373649167,15000
2026-08-13,3712,VND0E9273449A,9373388000,12960
2026-08-13,3713,VND0E9273449A,9373190944,15000
2026-08-13,3714,VND0E9273449A,4274606780,3052
2026-08-13,3714,VND0E9273449A,4278371830,15176
2026-08-13,3714,VND0E9273449A,5351859205,1818
2026-08-13,3714,VND0E9273449A,9383876499,9918
2026-08-13,3714,VND0E9273449A,9383878660,13050
2026-08-13,3715,VND1F4B20B584,WI93870,106848
2026-08-13,3716,VNDE8EBEE5EE3,787333,504483
2026-08-13,3717,VND2FE679EDE1,5526506075,202760
2026-08-13,3717,VND2FE679EDE1,9174120449,1900
2026-08-13,3717,VND2FE679EDE1,9174335775,27050
2026-08-13,3717,VND2FE679EDE1,9174533823,30500
2026-08-13,3718,VND312B4066D7,INV 3276478,250100
2026-08-13,3719,VNDA68754F805,1GNS5UED4TR372963,6247250
2026-08-13,3720,VND56BE5B0BCA,21759-1,37278
2026-08-13,3721,VND314D47574B,10021415548,2662099
2026-08-13,3721,VND314D47574B,10021427224,18079
2026-08-13,3721,VND314D47574B,10021434448,532
2026-08-13,3721,VND314D47574B,10021439114,3387
2026-08-13,3721,VND314D47574B,10021443001,72044
2026-08-13,3721,VND314D47574B,105008799218,5889
2026-08-13,3721,VND314D47574B,105008800245,3387
2026-08-13,3721,VND314D47574B,105008801749,7554
2026-08-13,3721,VND314D47574B,105008801903,11221
2026-08-13,3721,VND314D47574B,110009041910,8848
2026-08-13,3721,VND314D47574B,115008776794,4369
2026-08-13,3721,VND314D47574B,125008712271,9431
2026-08-13,3721,VND314D47574B,125008712272,152327
2026-08-13,3721,VND314D47574B,130007592743,532
2026-08-13,3721,VND314D47574B,130007592744,532
2026-08-13,3721,VND314D47574B,130007592858,5977
2026-08-13,3721,VND314D47574B,135008656244,5101
2026-08-13,3721,VND314D47574B,140007551498,533
2026-08-13,3721,VND314D47574B,140007556965,449
2026-08-13,3721,VND314D47574B,15009755531,200835
2026-08-13,3721,VND314D47574B,15009762884,3417
2026-08-13,3721,VND314D47574B,15009768061,91125
2026-08-13,3721,VND314D47574B,15009768062,4249
2026-08-13,3721,VND314D47574B,155008578590,190597
2026-08-13,3721,VND314D47574B,165008570770,7955
2026-08-13,3721,VND314D47574B,165008570771,6260
2026-08-13,3721,VND314D47574B,165008570772,6884
2026-08-13,3721,VND314D47574B,165008570773,10501
2026-08-13,3721,VND314D47574B,165008576929,39031
2026-08-13,3721,VND314D47574B,170007517170,390257
2026-08-13,3721,VND314D47574B,170007518643,687906
2026-08-13,3721,VND314D47574B,170007518644,74749
2026-08-13,3721,VND314D47574B,170007521002,375341
2026-08-13,3721,VND314D47574B,185008683629,3704
2026-08-13,3721,VND314D47574B,200006799344,13685
2026-08-13,3721,VND314D47574B,20010951521,3455568
2026-08-13,3721,VND314D47574B,20010963971,532
2026-08-13,3721,VND314D47574B,20010963972,532
2026-08-13,3721,VND314D47574B,2026549673,7499097
2026-08-13,3721,VND314D47574B,205008115056,6867
2026-08-13,3721,VND314D47574B,210006894286,65766
2026-08-13,3721,VND314D47574B,210006902608,12975
2026-08-13,3721,VND314D47574B,210006904005,1979470
2026-08-13,3721,VND314D47574B,250006975464,69720
2026-08-13,3721,VND314D47574B,250006978332,64280
2026-08-13,3721,VND314D47574B,250006983155,5072
2026-08-13,3721,VND314D47574B,250006983156,8437
2026-08-13,3721,VND314D47574B,250006983157,6808
2026-08-13,3721,VND314D47574B,25009618251,31895
2026-08-13,3721,VND314D47574B,25009626546,3387
2026-08-13,3721,VND314D47574B,25009626547,3387
2026-08-13,3721,VND314D47574B,265007518820,5383
2026-08-13,3721,VND314D47574B,265007518821,7747
2026-08-13,3721,VND314D47574B,265007518822,8417
2026-08-13,3721,VND314D47574B,265007523053,401091
2026-08-13,3721,VND314D47574B,275007453436,14042
2026-08-13,3721,VND314D47574B,290006980586,37239
2026-08-13,3721,VND314D47574B,30010699651,221576
2026-08-13,3721,VND314D47574B,30010702065,27096
2026-08-13,3721,VND314D47574B,350004714885,532
2026-08-13,3721,VND314D47574B,40010423693,6031
2026-08-13,3721,VND314D47574B,405005104994,439
2026-08-13,3721,VND314D47574B,425005005821,262505
2026-08-13,3721,VND314D47574B,445004873558,449
2026-08-13,3721,VND314D47574B,445004874020,1311540
2026-08-13,3721,VND314D47574B,45009397382,3387
2026-08-13,3721,VND314D47574B,45009397383,3387
2026-08-13,3721,VND314D47574B,465004744223,11069
2026-08-13,3721,VND314D47574B,465004744224,434
2026-08-13,3721,VND314D47574B,465004745855,3537
2026-08-13,3721,VND314D47574B,485004664182,7721
2026-08-13,3721,VND314D47574B,55009343988,27556
2026-08-13,3721,VND314D47574B,55009346432,18197
2026-08-13,3721,VND314D47574B,55009346686,19751509
2026-08-13,3721,VND314D47574B,55009350395,3387
2026-08-13,3721,VND314D47574B,55009350396,3387
2026-08-13,3721,VND314D47574B,60009517782,32393
2026-08-13,3721,VND314D47574B,60009518258,16728
2026-08-13,3721,VND314D47574B,70009394716,51862
2026-08-13,3721,VND314D47574B,75009222458,522
2026-08-13,3721,VND314D47574B,90009267941,12491
2026-08-13,3721,VND314D47574B,90009274174,52425
2026-08-13,3721,VND314D47574B,90009274175,39974
2026-08-13,3721,VND314D47574B,95008925657,33382
2026-08-13,3721,VND314D47574B,95008938886,50124
2026-08-13,3722,VNDAE587128F9,295005,11850
2026-08-13,3722,VNDAE587128F9,295006,2990
2026-08-13,3723,VND68E1B0DADC,263240,12999
2026-08-13,3723,VND68E1B0DADC,264547,138544
2026-08-13,3724,VND7911211C25,52508,13470
2026-08-13,3725,VND2CDF279417,MH0526EBR,120000
2026-08-13,3726,VND65DE8A4375,S18809,81400
2026-08-13,3726,VND65DE8A4375,S18988,328500
2026-08-13,3726,VND65DE8A4375,S18989,78402
2026-08-13,3727,VND6D1320EF4C,C-12563,31000
2026-08-13,3728,VND0BC4BE9B6A,BTR-300106,55181
2026-08-13,3728,VND0BC4BE9B6A,BTR-300107,55180
2026-08-13,3728,VND0BC4BE9B6A,BTR-300108,141614
2026-08-13,3729,VNDB24DE3A5F3,60037350,36702
2026-08-13,3729,VNDB24DE3A5F3,60037353,36702
2026-08-13,3729,VNDB24DE3A5F3,60066584,111060
2026-08-13,3729,VNDB24DE3A5F3,60414821,207350
2026-08-13,3732,VNDC85484D068,0456-1266844,134295
2026-08-13,3732,VNDC85484D068,0456-1266878,49927
2026-08-13,3732,VNDC85484D068,0456-1266894,92452
2026-08-13,3733,VND0F82AF1081,6068362185,50530
2026-08-13,3733,VND0F82AF1081,6068458692,10595
2026-08-13,3733,VND0F82AF1081,6069366594,46881
2026-08-13,3733,VND0F82AF1081,6069889732,10388
2026-08-13,3733,VND0F82AF1081,6069979599,5229
2026-08-13,3733,VND0F82AF1081,6069979600,24992
2026-08-13,3733,VND0F82AF1081,6069986449,32999
2026-08-13,3733,VND0F82AF1081,6069986450,6065
2026-08-13,3733,VND0F82AF1081,6070161604,44391
2026-08-13,3733,VND0F82AF1081,6070536690,20479
2026-08-13,3733,VND0F82AF1081,B069207,52400
2026-08-13,3733,VND0F82AF1081,JULY302026,30221
2026-08-13,3734,VND0F82AF1081,6069907094,10501
2026-08-13,3735,VND0F82AF1081,6069907095,7689
2026-08-13,3736,VND9A60E50596,316962-00,440016
2026-08-13,3737,VNDF3CA855638,10624,18500
2026-08-13,3738,VNDC0A61C7EAA,CEC0701-01,20000
2026-08-13,3739,VND0D186B42D7,194122,27500
2026-08-13,3741,VND6BAF66BC6D,17773,24475
2026-08-13,3742,VND3F40FBCDD1,2026-8,393000
2026-08-13,3743,VNDEE92605660,0040322883,4232
2026-08-13,3743,VNDEE92605660,0040324401,11800
2026-08-13,3743,VNDEE92605660,0040329921,32402
2026-08-13,3743,VNDEE92605660,0040330223,6636
2026-08-13,3745,VNDAD36288E2C,1287003,28100
2026-08-13,3746,VND5DBF3F1B0F,0000174-2801-8R,96294571
2026-08-13,3747,VNDBFC0B28F1A,85383165,3387
2026-08-13,3747,VNDBFC0B28F1A,853911686,425363
2026-08-13,3747,VNDBFC0B28F1A,853983161,42892
2026-08-13,3748,VNDE6E4DBA498,18122608050823,16304
2026-08-13,3749,VNDE9006C6230,026046099,29094
2026-08-13,3750,VND291E1E6078,28575,46488
2026-08-13,3750,VND291E1E6078,28587,53976
2026-08-13,3750,VND291E1E6078,28602,38610
2026-08-13,3750,VND291E1E6078,28609,17940
2026-08-13,3751,VND8AA7C5834A,9973169213,2699
2026-08-13,3752,VND5696B5D7DE,509202334,3180
2026-08-13,3752,VND5696B5D7DE,97780983,587956
2026-08-13,3752,VND5696B5D7DE,97781004,101944
2026-08-13,3752,VND5696B5D7DE,97808021,293816
2026-08-13,3752,VND5696B5D7DE,97808027,281051
2026-08-13,3752,VND5696B5D7DE,97808034,218377
2026-08-13,3752,VND5696B5D7DE,97808035,997915
2026-08-13,3752,VND5696B5D7DE,97808039,55023
2026-08-13,3752,VND5696B5D7DE,98221908,39704
2026-08-13,3752,VND5696B5D7DE,98221909,160768
2026-08-13,3752,VND5696B5D7DE,98221910,6440
2026-08-13,3752,VND5696B5D7DE,98221911,27492
2026-08-13,3752,VND5696B5D7DE,98221912,15050
2026-08-13,3752,VND5696B5D7DE,98221913,2922
2026-08-13,3753,VND6A8F32B4F0,2-595-39054,14756
2026-08-13,3753,VND6A8F32B4F0,875072474951,1201
2026-08-13,3753,VND6A8F32B4F0,941018502,750
2026-08-13,3754,VNDAF8AF0D8AE,1-137807570261,148800
2026-08-13,3756,VND13E76BDE84,529-81638795,60940
2026-08-13,3757,VNDD04F233407,6127606,7645
2026-08-13,3758,VND8BC4C19567,3RD QUARTERLY ALL-26,1750000
2026-08-13,3760,VND68366626F6,12069,87500
2026-08-13,3761,VNDC9813A6861,904237861,45682
2026-08-13,3761,VNDC9813A6861,904303013,49070
2026-08-13,3762,VND506093857D,B7268660,27197
2026-08-13,3762,VND506093857D,B7268662,34586
2026-08-13,3762,VND506093857D,B7268663,111488
2026-08-13,3762,VND506093857D,B7269004,108107
2026-08-13,3762,VND506093857D,B7269067,87396
2026-08-13,3762,VND506093857D,B7273462,245128
2026-08-13,3762,VND506093857D,B7273701,91221
2026-08-13,3762,VND506093857D,B7273703,99164
2026-08-13,3762,VND506093857D,B7273707,51444
2026-08-13,3762,VND506093857D,B7273713,44433
2026-08-13,3762,VND506093857D,B7274077,112340
2026-08-13,3762,VND506093857D,B7274079,42104
2026-08-13,3762,VND506093857D,B7274083,4342
2026-08-13,3762,VND506093857D,B7274085,9205
2026-08-13,3762,VND506093857D,B7274086,4893
2026-08-13,3762,VND506093857D,B7274087,19938
2026-08-13,3762,VND506093857D,B7274092,17202
2026-08-13,3762,VND506093857D,B7278499,16336
2026-08-13,3762,VND506093857D,B7278656,50115
2026-08-13,3762,VND506093857D,B7278674,54432
2026-08-13,3762,VND506093857D,B7278929,49659
2026-08-13,3762,VND506093857D,B7278932,13756
2026-08-13,3762,VND506093857D,B7278953,259851
2026-08-13,3762,VND506093857D,B7284290,75750
2026-08-13,3764,VNDC22744047E,P99727,255200
2026-08-13,3765,VND433C3F329B,F39415,38205
2026-08-13,3766,VNDAB40C1F1A7,80457/2026,41000
2026-08-13,3767,VNDAB40C1F1A7,80157/2026,41000
2026-08-13,3768,VND21A3B8AD24,17180,457340
